"id","subdivisionId","name"
"1899","3856","Gadaref"
"1900","3856","Gedaref"
"1901","3856","Qadārif"
"1902","3857","Al Jazira"
"1903","3857","Gezira"
"1904","3859","al-H̱arţūm"
"1905","3859","al-Khartum"
"1906","3859","Jartum"
"1907","3859","Khartoum"
"1908","3859","Khartum"
"1909","3860","North Kordofan"
"1910","3860","Shimal Kurdufan"
"1911","3861","South Kordofan"
"1912","3862","Blue Nile"
"1913","3863","Northern"
"1914","3863","Shamaliyah"
"1915","3864","River Nile"
"1916","3865","White Nile"
"1917","3866","Red Sea"
"1918","3867","Sannar"
"1919","3867","Sennar"
"1920","3876","Calmar"
"1921","3879","Scania"
"1922","3885","Dalarnas"
"1923","3885","Dalecarlia"
"1924","3885","Kopparberg"
"1925","4122","Poggio di Chiesanuova"
"1926","4127","Saint Marin"
"1927","4198","Damas"
"1928","4198","Damaskus"
"1929","4198","Dimashq"
"1930","4198","Madīnat Dimašq"
"1931","4199","Dara"
"1932","4199","Darā"
"1933","4199","Dārayyā"
"1934","4199","Darʿa"
"1935","4199","Deraa"
"1936","4200","Deir El-Zor"
"1937","4200","Deir-ez-Zor"
"1938","4201","al-Hasakah"
"1939","4201","El Haseke"
"1940","4201","H̨asakah"
"1941","4201","Hassetche"
"1942","4202","Hims"
"1943","4202","Homs"
"1944","4203","Alep"
"1945","4203","Halab"
"1946","4203","H̨alab"
"1947","4203","Haleb"
"1948","4204","Hama"
"1949","4204","Hamah"
"1950","4206","al-Ladhiqiyah"
"1951","4206","Lādhiqīyah"
"1952","4206","Latakia"
"1953","4206","Lattakia"
"1954","4206","Lattaquié"
"1955","4207","al-Qunaytirah"
"1956","4207","Quneitra"
"1957","4208","al-Rakka"
"1958","4208","Raqqah"
"1959","4209","Damas"
"1960","4209","Damascus"
"1961","4209","Damaskus"
"1962","4209","Dimashq"
"1963","4209","Dimašq"
"1964","4210","as-Suwayda"
"1965","4211","Tartoûs"
"1966","4211","Tartus"
"1967","4213","Lebombo"
"1968","4247","Bangkok"
"1969","4247","Bangkok"
"1970","4247","Bangkok"
"1971","4247","Krung Thep"
"1972","4255","Chainat"
"1973","4255","Jainat"
"1974","4255","Jayanath"
"1975","4284","Chiangmai"
"1976","4284","Chiengmai"
"1977","4284","Kiangmai"
"1978","4291","Chianpai"
"1979","4291","Chienrai"
"1980","4291","Muang Chiang Rai"
"1981","4297","Sakhothai"
"1982","4324","Dušanbe"
"1983","4324","Düşanbey"
"1984","4324","Dushambe"
"1985","4324","Dushanbe"
"1986","4325","Gorno-Badahşan"
"1987","4326","Hatlon"
"1988","4327","Chudjand"
"1989","4327","Hucand"
"1990","4327","Hücand"
"1991","4327","Hudžand"
"1992","4327","Khodzent"
"1993","4327","Khodzhent"
"1994","4327","Khudzhand"
"1995","4327","Leninabad"
"1996","4330","Baukau"
"1997","4332","Kova-Lima"
"1998","4336","Likisia"
"1999","4339","Ambeno"
"2000","4339","Ambino"
"2001","4339","Oecusse"
"2002","4340","Vikeke"
"2003","4341","Akhal"
"2004","4343","Dashhovuz"
"2005","4343","Dashhowuz"
"2006","4343","Dashkhovuz"
"2007","4343","Dashogus"
"2008","4343","Dashoguz"
"2009","4343","Dašhovuz"
"2010","4343","Daşhovuz"
"2011","4343","Tašauz"
"2012","4343","Tashauz"
"2013","4345","Mary"
"2014","4345","Merv"
"2015","4346","Ashgabat"
"2016","4346","Aşkabat"
"2017","4347","Toûnis"
"2018","4347","Túnez"
"2019","4347","Tūnis"
"2020","4347","Tunis"
"2021","4347","Tunis"
"2022","4348","Ariana"
"2023","4348","Ariano"
"2024","4348","Iryanah"
"2025","4349","Ben Arous"
"2026","4349","Bin Arus"
"2027","4350","Manouba"
"2028","4351","Nabeul"
"2029","4351","Nabul"
"2030","4352","Zaghouan"
"2031","4352","Zaghwan"
"2032","4352","Zagwan"
"2033","4353","Banzart"
"2034","4353","Benzert"
"2035","4353","Bizerta"
"2036","4353","Bizerte"
"2037","4354","Bajah"
"2038","4354","Béja"
"2039","4355","Jendouba"
"2040","4355","Jundubah"
"2041","4356","El Kef"
"2042","4356","Le Kef"
"2043","4357","Siliana"
"2044","4357","Silyanah"
"2045","4358","al-Qayrawan"
"2046","4358","Kairouan"
"2047","4359","Kasserine"
"2048","4359","Qasrayn"
"2049","4360","Sidi Bouzid"
"2050","4360","Sidi Bu Zayd"
"2051","4361","Sousse"
"2052","4361","Susah"
"2053","4362","al-Munastir"
"2054","4362","Monastir"
"2055","4363","al-Mahdiyah"
"2056","4363","Mahdia"
"2057","4363","Mehdia"
"2058","4364","Safaqis"
"2059","4364","Sfax"
"2060","4366","Tozeur"
"2061","4367","Kébili"
"2062","4367","Qabilī"
"2063","4367","Qabili"
"2064","4367","Qibili"
"2065","4368","Gabès"
"2066","4368","Qabis"
"2067","4369","Madaniyin"
"2068","4369","Medenine"
"2069","4370","Tatawin"
"2070","4370","Tatouine"
"2071","4371","Middleburg Island"
"2072","4371","ʿEua"
"2073","4376","Seyhan"
"2074","4377","Adiyaman"
"2075","4378","Afyon"
"2076","4379","Agri"
"2077","4384","Aydin"
"2078","4385","Balikesir"
"2079","4393","Çankiri"
"2080","4396","Diyarbakir"
"2081","4398","Elazig"
"2082","4401","Eskisehir"
"2083","4404","Gümüshane"
"2084","4407","Isparta"
"2085","4408","Ichili"
"2086","4409","Istanbul"
"2087","4410","Izmir"
"2088","4414","Kirklareli"
"2089","4415","Kirsehir"
"2090","4421","Kahramanmaras"
"2091","4421","Maras"
"2092","4421","Marash"
"2093","4423","Mugla"
"2094","4424","Mus"
"2095","4425","Nevsehir"
"2096","4426","Nigde"
"2097","4434","Tekirdag"
"2098","4438","Sanliurfa"
"2099","4439","Usak"
"2100","4446","Kirrikkale"
"2101","4448","Sirnak"
"2102","4449","Bartin"
"2103","4451","Igdir"
"2104","4477","Nukulailai"
"2105","4479","Nanumaga"
"2106","4481","Changhua"
"2107","4482","Chiai"
"2108","4486","Hualian"
"2109","4488","Chilung Shih"
"2110","4500","Taidong"
"2111","4505","Daressalam"
"2112","4508","Akagera"
"2113","4508","Ziwa Magharibi"
"2114","4510","Unguja"
"2115","4520","Mtware"
"2116","4522","Coast"
"2117","4530","Vinnica"
"2118","4530","Vinnitsa"
"2119","4530","Vinnytska"
"2120","4530","Vinnytsya"
"2121","4531","Volyn"
"2122","4531","Volynska"
"2123","4532","Lugansk"
"2124","4532","Luhanska"
"2125","4532","Luhansʿk"
"2126","4532","Voroshilovgrad"
"2127","4532","Vorošilovgrad"
"2128","4533","Dnepropetrovsk"
"2129","4533","Dnipropetrovsk"
"2130","4533","Dnipropetrovska"
"2131","4533","Dnjepropetrovsk"
"2132","4534","Doneck"
"2133","4534","Donetska"
"2134","4534","Donetsʿka"
"2135","4535","Zhitomir"
"2136","4535","Zhytomyrska"
"2137","4536","Transcarpathia"
"2138","4536","Zakarpatska"
"2139","4536","Zakarpatsʿka Oblast"
"2140","4537","Zaporizhzhya"
"2141","4537","Zaporizka"
"2142","4537","Zaporozhye"
"2143","4537","Zaporožje"
"2144","4538","Ivano-Frankivsk"
"2145","4538","Ivano-Frankivska"
"2146","4538","Ivano-Frankovsk"
"2147","4539","Kiev"
"2148","4539","Kyiv"
"2149","4539","Kyyiv"
"2150","4540","Kyyivsʿka Oblast"
"2151","4540","Kyyivsʿka Oblastʿ"
"2152","4541","Kirovograd"
"2153","4541","Kirovohrad"
"2154","4541","Kirovohradska"
"2155","4542","Sebastopol"
"2156","4542","Sevastopol"
"2157","4543","Crimea"
"2158","4543","Krim"
"2159","4544","Lvivska"
"2160","4544","Lvov"
"2161","4544","Lʿviv"
"2162","4545","Mykolayivsk"
"2163","4545","Mykolayivska"
"2164","4545","Nikolajev"
"2165","4545","Nikolayev"
"2166","4546","Odesa"
"2167","4546","Odeska"
"2168","4546","Odessa"
"2169","4547","Poltava"
"2170","4547","Poltavska"
"2171","4548","Rivne"
"2172","4548","Rivnenska"
"2173","4548","Rovno"
"2174","4548","Równe"
"2175","4549","Sumska"
"2176","4549","Sumy"
"2177","4550","Ternopil"
"2178","4550","Ternopilska"
"2179","4550","Ternopol"
"2180","4551","Harkov"
"2181","4551","Kharkiv"
"2182","4551","Kharkivska"
"2183","4551","Kharkov"
"2184","4552","Herson"
"2185","4552","Kherson"
"2186","4552","Khersonska"
"2187","4553","Hmelnickij"
"2188","4553","Khmelnitsky"
"2189","4553","Khmelnytska"
"2190","4553","Khmelnytskyy"
"2191","4554","Cherkask"
"2192","4554","Cherkassy"
"2193","4555","Černigov"
"2194","4555","Chernigov"
"2195","4555","Chernihiv"
"2196","4556","Cernăuţi"
"2197","4556","Černovcy"
"2198","4556","Chernivtsi"
"2199","4556","Chernivtsy"
"2200","4556","Chernovtsy"
"2201","4556","Czernowitz"
"2202","4556","Tschernowitz"
"2203","4570","Mityana"
"2204","4571","Nakaseke"
"2205","4572","Lyantonde"
"2206","4588","Amuria"
"2207","4589","Budaka"
"2208","4590","Bukwa"
"2209","4591","Butaleja"
"2210","4592","Kaliro"
"2211","4593","Manafwa"
"2212","4594","Namutumba"
"2213","4595","Bududa"
"2214","4596","Bukedea"
"2215","4610","Amolatar"
"2216","4611","Kaabong"
"2217","4612","Koboko"
"2218","4613","Abim"
"2219","4614","Dokolo"
"2220","4615","Amuru"
"2221","4616","Maracha"
"2222","4617","Oyam"
"2223","4633","Ibanda"
"2224","4634","Isingiro"
"2225","4635","Kiruhura"
"2226","4636","Buliisa"
"2227","4658","Californie"
"2228","4658","Kalifornien"
"2229","4715","FLorida"
"2230","4729","Andijon"
"2231","4729","Andižan"
"2232","4729","Andizhan"
"2233","4730","Boukhara"
"2234","4730","Buchara"
"2235","4730","Buhara"
"2236","4730","Buhoro"
"2237","4730","Bukhara"
"2238","4730","Bukhoro"
"2239","4731","Farghona"
"2240","4731","Fergana"
"2241","4731","Ferghana"
"2242","4731","Ferghona"
"2243","4732","Cizah"
"2244","4732","Cizak"
"2245","4732","Djizak"
"2246","4732","Dzhizak"
"2247","4732","Džizak"
"2248","4732","Jizzakh"
"2249","4733","Namaņgan"
"2250","4733","Namangan"
"2251","4734","Navoi"
"2252","4734","Navoj"
"2253","4734","Navoy"
"2254","4735","Kashkadar"
"2255","4735","Kashkadaria"
"2256","4735","Kashkadarya"
"2257","4735","Kaskadar"
"2258","4735","Ķaşķadar"
"2259","4735","Qashqadar"
"2260","4735","Qaşqadar"
"2261","4735","Qasqadar"
"2262","4736","Karakalpakistan"
"2263","4736","Qoraqalpoghiston"
"2264","4736","Qoraqalpogiston"
"2265","4737","Samarkand"
"2266","4737","Samarkand"
"2267","4737","Samarķand"
"2268","4737","Samarqand"
"2269","4738","Sirdare"
"2270","4738","Syrdarja"
"2271","4738","Syrdarya"
"2272","4739","Surkhondar"
"2273","4741","Tachkent"
"2274","4741","Taschkent"
"2275","4741","Taškent"
"2276","4741","Toshkent"
"2277","4741","Toshkent"
"2278","4741","Toşkent"
"2279","4742","Khorazm"
"2280","4828","Central Highlands"
"2281","4838","Ambrim"
"2282","4838","Ambrym"
"2283","4838","Malakula"
"2284","4838","Malekula"
"2285","4838","Mallicollo"
"2286","4838","Paama"
"2287","4839","Ambae-Maewo"
"2288","4839","Aoba-Maewo"
"2289","4839","Omba-Aurora"
"2290","4839","Omba-Maewo"
"2291","4839","Pentecost"
"2292","4840","Santo-Malo"
"2293","4841","Éfaté"
"2294","4841","Sandwich Island"
"2295","4841","Vaté"
"2296","4843","Banks-Torres"
"2297","4856","Adan"
"2298","4856","Adén"
"2299","4856","Aden"
"2300","4856","Aden"
"2301","4856","ʿAdan"
"2302","4858","Al Baida"
"2303","4860","Dhamar"
"2304","4860","Dhomar"
"2305","4860","Đomar"
"2306","4861","Hadramout"
"2307","4863","al-Hudaydah"
"2308","4863","Hodeïah"
"2309","4863","Hodeida"
"2310","4863","Hodeidah"
"2311","4863","H̨udaydah"
"2312","4866","Lahej"
"2313","4866","Lahj"
"2314","4867","Marab"
"2315","4867","Mareb"
"2316","4872","Saʿadah"
"2317","4873","Shabwah"
"2318","4874","Sana"
"2319","4874","Sanaa"
"2320","4874","Sanaʿa"
"2321","4874","Sanaʿa City"
"2322","4874","Sanʿaʿ"
"2323","4875","Taiz"
"2324","4876","Oos Kaap"
"2325","4877","Foreistata"
"2326","4877","Vrystaat"
"2327","4878","Pretoria-Witwatersrand-Vereeniging"
"2328","4880","eMpumalanga"
"2329","4884","Wes Kaap"
